species_id,park_code,park_name,order,family,scientific_name,common_names,raptor_group,record_status,occurrence,nativeness,abundance,seasonality,conservation_status,is_protected,raptor_sci_fam,is_raptor
OLYM-1137,OLYM,Olympic,Charadriiformes,Alcidae,Ptychoramphus aleuticus,Cassin's Auklet,N/A,Approved,Present,Native,Common,Breeder,Species of Concern,True,,False
OLYM-1138,OLYM,Olympic,Charadriiformes,Alcidae,Synthliboramphus antiquus,Ancient Murrelet,N/A,Approved,Not Confirmed,Native,Unknown,Unknown,Least Concern,False,,False
OLYM-1139,OLYM,Olympic,Charadriiformes,Alcidae,Synthliboramphus hypoleucus,"Xantus' Murrelet, Xantus's Murrelet",N/A,Approved,Not Confirmed,Native,Unknown,Unknown,Under Review,True,,False
OLYM-1140,OLYM,Olympic,Charadriiformes,Alcidae,Uria aalge,Common Murre,N/A,Approved,Present,Native,Common,Breeder,Least Concern,False,,False
OLYM-1141,OLYM,Olympic,Charadriiformes,Alcidae,Uria lomvia,Thick-Billed Murre,N/A,Approved,Not Confirmed,Native,Unknown,Unknown,Least Concern,False,,False
OLYM-1142,OLYM,Olympic,Charadriiformes,Charadriidae,Charadrius alexandrinus,Snowy Plover,N/A,Approved,Not Present,Native,Unknown,Unknown,Least Concern,False,,False
OLYM-1143,OLYM,Olympic,Charadriiformes,Charadriidae,Charadrius semipalmatus,Semipalmated Plover,N/A,Approved,Present,Native,Uncommon,Migratory,Least Concern,False,,False
OLYM-1144,OLYM,Olympic,Charadriiformes,Charadriidae,Charadrius vociferus,Killdeer,N/A,Approved,Present,Native,Uncommon,Breeder,Least Concern,False,,False
OLYM-1145,OLYM,Olympic,Charadriiformes,Charadriidae,Pluvialis dominica,American Golden-Plover,N/A,Approved,Not Confirmed,Native,Unknown,Unknown,Least Concern,False,,False
OLYM-1146,OLYM,Olympic,Charadriiformes,Charadriidae,Pluvialis fulva,Pacific Golden-Plover,N/A,Approved,Present,Native,Uncommon,Migratory,Least Concern,False,,False
OLYM-1147,OLYM,Olympic,Charadriiformes,Charadriidae,Pluvialis squatarola,Black-Bellied Plover,N/A,Approved,Present,Native,Common,Resident,Least Concern,False,,False
OLYM-1148,OLYM,Olympic,Charadriiformes,Haematopodidae,Haematopus bachmani,Black Oystercatcher,N/A,Approved,Present,Native,Common,Breeder,Species of Concern,True,,False
OLYM-1149,OLYM,Olympic,Charadriiformes,Laridae,Sterna caspia,Caspian Tern,N/A,Approved,Present,Native,Common,Resident,Least Concern,False,,False
OLYM-1150,OLYM,Olympic,Charadriiformes,Laridae,Larus argentatus,Herring Gull,N/A,Approved,Present,Native,Uncommon,Resident,Least Concern,False,,False
OLYM-1151,OLYM,Olympic,Charadriiformes,Laridae,Larus californicus,California Gull,N/A,Approved,Present,Native,Common,Resident,Least Concern,False,,False
OLYM-1152,OLYM,Olympic,Charadriiformes,Laridae,Larus canus,Mew Gull,N/A,Approved,Present,Native,Abundant,Resident,Least Concern,False,,False
OLYM-1153,OLYM,Olympic,Charadriiformes,Laridae,Larus delawarensis,Ring-Billed Gull,N/A,Approved,Present,Native,Uncommon,Resident,Least Concern,False,,False
OLYM-1154,OLYM,Olympic,Charadriiformes,Laridae,Larus glaucescens,Glaucous-Winged Gull,N/A,Approved,Present,Native,Abundant,Breeder,Least Concern,False,,False
OLYM-1155,OLYM,Olympic,Charadriiformes,Laridae,Larus heermanni,Heermann's Gull,N/A,Approved,Present,Native,Common,Resident,Least Concern,False,,False
OLYM-1156,OLYM,Olympic,Charadriiformes,Laridae,Larus hyperboreus,Glaucous Gull,N/A,Approved,Present,Native,Rare,Resident,Least Concern,False,,False
OLYM-1157,OLYM,Olympic,Charadriiformes,Laridae,Larus minutus,Little Gull,N/A,Approved,Not Confirmed,Native,Unknown,Unknown,Least Concern,False,,False
OLYM-1158,OLYM,Olympic,Charadriiformes,Laridae,Larus occidentalis,Western Gull,N/A,Approved,Present,Native,Common,Breeder,Least Concern,False,,False
OLYM-1159,OLYM,Olympic,Charadriiformes,Laridae,Larus occidentalis X glaucescens,Olympic Gull,N/A,Approved,Present,Native,Abundant,Breeder,Least Concern,False,,False
OLYM-1160,OLYM,Olympic,Charadriiformes,Laridae,Larus philadelphia,Bonaparte's Gull,N/A,Approved,Present,Native,Common,Resident,Least Concern,False,,False
OLYM-1161,OLYM,Olympic,Charadriiformes,Laridae,Larus pipixcan,Franklin's Gull,N/A,Approved,Present,Native,Occasional,Migratory,Least Concern,False,,False
OLYM-1162,OLYM,Olympic,Charadriiformes,Laridae,Larus schistisagus,Slaty-Backed Gull,N/A,Approved,Not Confirmed,Native,Unknown,Unknown,Least Concern,False,,False
OLYM-1163,OLYM,Olympic,Charadriiformes,Laridae,Larus thayeri,Thayer's Gull,N/A,Approved,Present,Native,Uncommon,Resident,Least Concern,False,,False
OLYM-1164,OLYM,Olympic,Charadriiformes,Laridae,Larus atricilla,Laughing Gull,N/A,Approved,Present,Native,Occasional,Vagrant,Least Concern,False,,False
OLYM-1165,OLYM,Olympic,Charadriiformes,Laridae,Rissa tridactyla,Black-Legged Kittiwake,N/A,Approved,Present,Native,Uncommon,Resident,Least Concern,False,,False
OLYM-1166,OLYM,Olympic,Charadriiformes,Laridae,Sterna forsteri,Forster's Tern,N/A,Approved,Present,Native,Uncommon,Summer,Least Concern,False,,False
OLYM-1167,OLYM,Olympic,Charadriiformes,Laridae,Sterna hirundo,Common Tern,N/A,Approved,Not Confirmed,Native,Unknown,Unknown,Species of Concern,True,,False
OLYM-1168,OLYM,Olympic,Charadriiformes,Laridae,Sterna paradisaea,Arctic Tern,N/A,Approved,Not Confirmed,Native,Unknown,Unknown,Least Concern,False,,False
OLYM-1169,OLYM,Olympic,Charadriiformes,Laridae,Sterna elegans,Elegant Tern,N/A,Approved,Present,Native,Rare,Migratory,Least Concern,False,,False
OLYM-1170,OLYM,Olympic,Charadriiformes,Laridae,Xema sabini,Sabine's Gull,N/A,Approved,Not Confirmed,Native,Unknown,Unknown,Least Concern,False,,False
OLYM-1171,OLYM,Olympic,Charadriiformes,Recurvirostridae,Recurvirostra americana,American Avocet,N/A,Approved,Not Confirmed,Native,Unknown,Unknown,Least Concern,False,,False
OLYM-1172,OLYM,Olympic,Charadriiformes,Scolopacidae,Actitis macularius,Spotted Sandpiper,N/A,Approved,Present,Native,Common,Breeder,Least Concern,False,,False
OLYM-1173,OLYM,Olympic,Charadriiformes,Scolopacidae,Aphriza virgata,Surfbird,N/A,Approved,Present,Native,Common,Resident,Least Concern,False,,False
OLYM-1174,OLYM,Olympic,Charadriiformes,Scolopacidae,Arenaria interpres,Ruddy Turnstone,N/A,Approved,Present,Native,Uncommon,Migratory,Least Concern,False,,False
OLYM-1175,OLYM,Olympic,Charadriiformes,Scolopacidae,Arenaria melanocephala,Black Turnstone,N/A,Approved,Present,Native,Common,Resident,Least Concern,False,,False
OLYM-1176,OLYM,Olympic,Charadriiformes,Scolopacidae,Calidris acuminata,Sharp-Tailed Sandpiper,N/A,Approved,Not Confirmed,Native,Unknown,Unknown,Least Concern,False,,False
OLYM-1177,OLYM,Olympic,Charadriiformes,Scolopacidae,Calidris alba,Sanderling,N/A,Approved,Present,Native,Common,Resident,Least Concern,False,,False
OLYM-1178,OLYM,Olympic,Charadriiformes,Scolopacidae,Calidris alpina,Dunlin,N/A,Approved,Present,Native,Common,Resident,Least Concern,False,,False
OLYM-1179,OLYM,Olympic,Charadriiformes,Scolopacidae,Calidris bairdii,Baird's Sandpiper,N/A,Approved,Present,Native,Uncommon,Migratory,Least Concern,False,,False
OLYM-1180,OLYM,Olympic,Charadriiformes,Scolopacidae,Calidris canutus,Red Knot,N/A,Approved,Present,Native,Uncommon,Migratory,Least Concern,False,,False
OLYM-1181,OLYM,Olympic,Charadriiformes,Scolopacidae,Calidris himantopus,Stilt Sandpiper,N/A,Approved,Not Confirmed,Native,Unknown,Unknown,Least Concern,False,,False
OLYM-1182,OLYM,Olympic,Charadriiformes,Scolopacidae,Calidris mauri,Western Sandpiper,N/A,Approved,Present,Native,Abundant,Resident,Least Concern,False,,False
OLYM-1183,OLYM,Olympic,Charadriiformes,Scolopacidae,Calidris melanotos,Pectoral Sandpiper,N/A,Approved,Present,Native,Rare,Migratory,Least Concern,False,,False
OLYM-1184,OLYM,Olympic,Charadriiformes,Scolopacidae,Calidris minutilla,Least Sandpiper,N/A,Approved,Present,Native,Common,Migratory,Least Concern,False,,False
OLYM-1185,OLYM,Olympic,Charadriiformes,Scolopacidae,Calidris ptilocnemis,Rock Sandpiper,N/A,Approved,Present,Native,Uncommon,Resident,Least Concern,False,,False
OLYM-1186,OLYM,Olympic,Charadriiformes,Scolopacidae,Calidris pusilla,Semipalmated Sandpiper,N/A,Approved,Not Confirmed,Native,Unknown,Unknown,Least Concern,False,,False
OLYM-1187,OLYM,Olympic,Charadriiformes,Scolopacidae,Calidris ruficollis,Red-Necked Stint,N/A,Approved,Present,Native,Occasional,Vagrant,Least Concern,False,,False
OLYM-1188,OLYM,Olympic,Charadriiformes,Scolopacidae,Catoptrophorus semipalmatus,Willet,N/A,Approved,Not Confirmed,Native,Unknown,Unknown,Least Concern,False,,False
OLYM-1189,OLYM,Olympic,Charadriiformes,Scolopacidae,Gallinago gallinago,Common Snipe,N/A,Approved,Present,Native,Uncommon,Resident,Least Concern,False,,False
OLYM-1190,OLYM,Olympic,Charadriiformes,Scolopacidae,Tringa incana,Wandering Tattler,N/A,Approved,Present,Native,Uncommon,Migratory,Least Concern,False,,False
OLYM-1191,OLYM,Olympic,Charadriiformes,Scolopacidae,Limnodromus griseus,Short-Billed Dowitcher,N/A,Approved,Present,Native,Uncommon,Unknown,Least Concern,False,,False
OLYM-1192,OLYM,Olympic,Charadriiformes,Scolopacidae,Limnodromus scolopaceus,Long-Billed Dowitcher,N/A,Approved,Present,Native,Uncommon,Migratory,Least Concern,False,,False
OLYM-1193,OLYM,Olympic,Charadriiformes,Scolopacidae,Limosa fedoa,Marbled Godwit,N/A,Approved,Present,Native,Uncommon,Migratory,Species of Concern,True,,False
OLYM-1194,OLYM,Olympic,Charadriiformes,Scolopacidae,Limosa lapponica,Bar-Tailed Godwit,N/A,Approved,Not Confirmed,Native,Unknown,Unknown,Least Concern,False,,False
OLYM-1195,OLYM,Olympic,Charadriiformes,Scolopacidae,Numenius americanus,Long-Billed Curlew,N/A,Approved,Not Confirmed,Native,Unknown,Unknown,Least Concern,False,,False
OLYM-1196,OLYM,Olympic,Charadriiformes,Scolopacidae,Numenius phaeopus,Whimbrel,N/A,Approved,Present,Native,Uncommon,Resident,Species of Concern,True,,False
OLYM-1197,OLYM,Olympic,Charadriiformes,Scolopacidae,Phalaropus fulicaria,Red Phalarope,N/A,Approved,Present,Native,Occasional,Vagrant,Least Concern,False,,False
OLYM-1198,OLYM,Olympic,Charadriiformes,Scolopacidae,Phalaropus lobatus,Red-Necked Phalarope,N/A,Approved,Present,Native,Uncommon,Unknown,Least Concern,False,,False
OLYM-1199,OLYM,Olympic,Charadriiformes,Scolopacidae,Phalaropus tricolor,Wilson's Phalarope,N/A,Approved,Not Confirmed,Native,Unknown,Unknown,Least Concern,False,,False
OLYM-1200,OLYM,Olympic,Charadriiformes,Scolopacidae,Tringa flavipes,Lesser Yellowlegs,N/A,Approved,Present,Native,Uncommon,Migratory,Least Concern,False,,False
OLYM-1201,OLYM,Olympic,Charadriiformes,Scolopacidae,Tringa melanoleuca,Greater Yellowlegs,N/A,Approved,Present,Native,Uncommon,Migratory,Least Concern,False,,False
OLYM-1202,OLYM,Olympic,Charadriiformes,Scolopacidae,Tringa solitaria,Solitary Sandpiper,N/A,Approved,Present,Native,Occasional,Migratory,Least Concern,False,,False
OLYM-1203,OLYM,Olympic,Charadriiformes,Scolopacidae,Tryngites subruficollis,Buff-Breasted Sandpiper,N/A,Approved,Not Confirmed,Native,Unknown,Unknown,Least Concern,False,,False
OLYM-1204,OLYM,Olympic,Charadriiformes,Stercorariidae,Stercorarius longicaudus,Long-Tailed Jaeger,N/A,Approved,Not Confirmed,Native,Unknown,Unknown,Least Concern,False,,False
OLYM-1205,OLYM,Olympic,Charadriiformes,Stercorariidae,Stercorarius parasiticus,Parasitic Jaeger,N/A,Approved,Not Confirmed,Native,Unknown,Unknown,Least Concern,False,,False
OLYM-1206,OLYM,Olympic,Charadriiformes,Stercorariidae,Stercorarius pomarinus,Pomarine Jaeger,N/A,Approved,Present,Native,Unknown,Migratory,Least Concern,False,,False
OLYM-1207,OLYM,Olympic,Columbiformes,Columbidae,Columba livia,Rock Pigeon,N/A,Approved,Present,Not Native,Uncommon,Unknown,Least Concern,False,,False
OLYM-1208,OLYM,Olympic,Columbiformes,Columbidae,Patagioenas fasciata,Band-Tailed Pigeon,N/A,Approved,Present,Native,Common,Breeder,Species of Concern,True,,False
OLYM-1209,OLYM,Olympic,Columbiformes,Columbidae,Streptopelia decaocto,Eurasian Collared-Dove,N/A,Approved,Present,Not Native,Uncommon,Resident,Least Concern,False,,False
OLYM-1210,OLYM,Olympic,Columbiformes,Columbidae,Zenaida macroura,Mourning Dove,N/A,Approved,Present,Native,Occasional,Unknown,Least Concern,False,,False
OLYM-1211,OLYM,Olympic,Coraciiformes,Alcedinidae,Ceryle alcyon,Belted Kingfisher,N/A,Approved,Present,Native,Common,Breeder,Least Concern,False,,False
OLYM-1212,OLYM,Olympic,Falconiformes,Falconidae,Falco columbarius columbarius,Merlin (Tundra Subspecies),Falcon,Approved,Present,Native,Uncommon,Unknown,Least Concern,False,Falconidae,True
OLYM-1213,OLYM,Olympic,Falconiformes,Falconidae,Falco columbarius suckleyi,Merlin (Coastal Forest Subspecies),Falcon,Approved,Present,Native,Uncommon,Breeder,Least Concern,False,Falconidae,True
OLYM-1214,OLYM,Olympic,Falconiformes,Falconidae,Falco mexicanus,Prairie Falcon,Falcon,Approved,Not Confirmed,Native,Unknown,Unknown,Species of Concern,True,Falconidae,True
OLYM-1215,OLYM,Olympic,Falconiformes,Falconidae,Falco peregrinus,Peregrine Falcon,Falcon,Approved,Present,Native,Uncommon,Breeder,Species of Concern,True,Falconidae,True
OLYM-1216,OLYM,Olympic,Falconiformes,Falconidae,Falco rusticolus,Gyrfalcon,Falcon,Approved,Not Confirmed,Native,Unknown,Unknown,Least Concern,False,Falconidae,True
OLYM-1217,OLYM,Olympic,Falconiformes,Falconidae,Falco sparverius,American Kestrel,Kestrel,Approved,Present,Native,Uncommon,Breeder,Least Concern,False,Falconidae,True
OLYM-1218,OLYM,Olympic,Galliformes,Odontophoridae,Callipepla californica,California Quail,N/A,Approved,Present,Native,Uncommon,Breeder,Least Concern,False,,False
OLYM-1219,OLYM,Olympic,Galliformes,Phasianidae,Bonasa umbellus castanea,Ruffed Grouse (castanea subspecies),N/A,Approved,Present,Native,Common,Breeder,Least Concern,False,,False
OLYM-1220,OLYM,Olympic,Galliformes,Phasianidae,Bonasa umbellus sabini,Ruffed Grouse (sabini subspecies),N/A,Approved,Not Present (False Report),Unknown,Unknown,Unknown,Least Concern,False,,False
OLYM-1221,OLYM,Olympic,Galliformes,Phasianidae,Dendragapus obscurus,Blue Grouse,N/A,Approved,Present,Native,Common,Breeder,Least Concern,False,,False
OLYM-1222,OLYM,Olympic,Galliformes,Phasianidae,Phasianus colchicus,Ring-Necked Pheasant,N/A,Approved,Present,Not Native,Occasional,Vagrant,Least Concern,False,,False
OLYM-1223,OLYM,Olympic,Gaviiformes,Gaviidae,Gavia adamsii,Yellow-Billed Loon,N/A,Approved,Not Confirmed,Native,Unknown,Unknown,Least Concern,False,,False
OLYM-1224,OLYM,Olympic,Gaviiformes,Gaviidae,Gavia immer,Common Loon,N/A,Approved,Present,Native,Common,Resident,Species of Concern,True,,False
OLYM-1225,OLYM,Olympic,Gaviiformes,Gaviidae,Gavia pacifica,Pacific Loon,N/A,Approved,Present,Native,Common,Resident,Least Concern,False,,False
OLYM-1226,OLYM,Olympic,Gaviiformes,Gaviidae,Gavia stellata,Red-Throated Loon,N/A,Approved,Present,Native,Common,Resident,Least Concern,False,,False
OLYM-1227,OLYM,Olympic,Gruiformes,Gruidae,Grus canadensis,Sandhill Crane,N/A,Approved,Present,Native,Uncommon,Migratory,Least Concern,False,,False
OLYM-1228,OLYM,Olympic,Gruiformes,Rallidae,Fulica americana,American Coot,N/A,Approved,Present,Native,Uncommon,Resident,Least Concern,False,,False
OLYM-1229,OLYM,Olympic,Gruiformes,Rallidae,Porzana carolina,Sora,N/A,Approved,Not Present,Native,Unknown,Unknown,Least Concern,False,,False
OLYM-1230,OLYM,Olympic,Gruiformes,Rallidae,Rallus limicola,Virginia Rail,N/A,Approved,Present,Native,Rare,Resident,Least Concern,False,,False
OLYM-1231,OLYM,Olympic,Passeriformes,Aegithalidae,Psaltriparus minimus,Bushtit,N/A,Approved,Present,Native,Uncommon,Breeder,Least Concern,False,,False
OLYM-1232,OLYM,Olympic,Passeriformes,Alaudidae,Eremophila alpestris,Horned Lark,N/A,Approved,Present,Native,Common,Breeder,Least Concern,False,,False
OLYM-1233,OLYM,Olympic,Passeriformes,Bombycillidae,Bombycilla cedrorum,Cedar Waxwing,N/A,Approved,Present,Native,Uncommon,Breeder,Least Concern,False,,False
OLYM-1234,OLYM,Olympic,Passeriformes,Bombycillidae,Bombycilla garrulus,Bohemian Waxwing,N/A,Approved,Not Confirmed,Native,Unknown,Unknown,Least Concern,False,,False
OLYM-1235,OLYM,Olympic,Passeriformes,Calcariidae,Calcarius lapponicus,Lapland Longspur,N/A,Approved,Present,Native,Occasional,Migratory,Least Concern,False,,False
OLYM-1236,OLYM,Olympic,Passeriformes,Calcariidae,Plectrophenax nivalis,Snow Bunting,N/A,Approved,Present,Native,Occasional,Resident,Least Concern,False,,False
OLYM-1237,OLYM,Olympic,Passeriformes,Cardinalidae,Passerina amoena,Lazuli Bunting,N/A,Approved,Present,Native,Occasional,Vagrant,Least Concern,False,,False
OLYM-1238,OLYM,Olympic,Passeriformes,Cardinalidae,Passerina cyanea,Indigo Bunting,N/A,Approved,Present,Native,Occasional,Vagrant,Least Concern,False,,False
OLYM-1239,OLYM,Olympic,Passeriformes,Cardinalidae,Pheucticus melanocephalus,Black-Headed Grosbeak,N/A,Approved,Present,Native,Uncommon,Breeder,Least Concern,False,,False
OLYM-1240,OLYM,Olympic,Passeriformes,Cardinalidae,Piranga ludoviciana,Western Tanager,N/A,Approved,Present,Native,Common,Breeder,Least Concern,False,,False
OLYM-1241,OLYM,Olympic,Passeriformes,Certhiidae,Certhia americana,Brown Creeper,N/A,Approved,Present,Native,Common,Breeder,Species of Concern,True,,False
OLYM-1242,OLYM,Olympic,Passeriformes,Cinclidae,Cinclus mexicanus,American Dipper,N/A,Approved,Present,Native,Common,Breeder,Least Concern,False,,False
OLYM-1243,OLYM,Olympic,Passeriformes,Corvidae,Corvus brachyrhynchos,American Crow,N/A,Approved,Present,Native,Common,Breeder,Least Concern,False,,False
OLYM-1244,OLYM,Olympic,Passeriformes,Corvidae,Corvus caurinus,Northwestern Crow,N/A,Approved,Present,Native,Abundant,Breeder,Least Concern,False,,False
OLYM-1245,OLYM,Olympic,Passeriformes,Corvidae,Corvus corax,Common Raven,N/A,Approved,Present,Native,Common,Breeder,Least Concern,False,,False
OLYM-1246,OLYM,Olympic,Passeriformes,Corvidae,Cyanocitta stelleri,Steller's Jay,N/A,Approved,Present,Native,Common,Breeder,Least Concern,False,,False
OLYM-1247,OLYM,Olympic,Passeriformes,Corvidae,Nucifraga columbiana,Clark's Nutcracker,N/A,Approved,Present,Native,Uncommon,Breeder,Least Concern,False,,False
OLYM-1248,OLYM,Olympic,Passeriformes,Corvidae,Perisoreus canadensis obscurus,Gray Jay (obscurus subspecies),N/A,Approved,Present,Native,Common,Breeder,Least Concern,False,,False
OLYM-1249,OLYM,Olympic,Passeriformes,Emberizidae,Junco hyemalis,Dark-Eyed Junco,N/A,Approved,Present,Native,Abundant,Breeder,Least Concern,False,,False
OLYM-1250,OLYM,Olympic,Passeriformes,Emberizidae,Melospiza georgiana,Swamp Sparrow,N/A,Approved,Present,Native,Occasional,Vagrant,Least Concern,False,,False
OLYM-1251,OLYM,Olympic,Passeriformes,Emberizidae,Melospiza lincolnii,Lincoln's Sparrow,N/A,Approved,Present,Native,Uncommon,Resident,Species of Concern,True,,False
OLYM-1252,OLYM,Olympic,Passeriformes,Emberizidae,Melospiza melodia,Song Sparrow,N/A,Approved,Present,Native,Common,Breeder,Least Concern,False,,False
OLYM-1253,OLYM,Olympic,Passeriformes,Emberizidae,Passerculus sandwichensis,Savannah Sparrow,N/A,Approved,Present,Native,Common,Breeder,Least Concern,False,,False
OLYM-1254,OLYM,Olympic,Passeriformes,Emberizidae,Passerella iliaca,Fox Sparrow,N/A,Approved,Present,Native,Common,Unknown,Least Concern,False,,False
OLYM-1255,OLYM,Olympic,Passeriformes,Emberizidae,Pipilo maculatus,Spotted Towhee,N/A,Approved,Present,Native,Common,Breeder,Least Concern,False,,False
OLYM-1256,OLYM,Olympic,Passeriformes,Emberizidae,Pooecetes gramineus,Vesper Sparrow,N/A,Approved,Present,Native,Occasional,Unknown,Least Concern,False,,False
OLYM-1257,OLYM,Olympic,Passeriformes,Emberizidae,Spizella passerina,Chipping Sparrow,N/A,Approved,Present,Native,Uncommon,Breeder,Least Concern,False,,False
OLYM-1258,OLYM,Olympic,Passeriformes,Emberizidae,Zonotrichia albicollis,White-Throated Sparrow,N/A,Approved,Present,Native,Occasional,Vagrant,Least Concern,False,,False
OLYM-1259,OLYM,Olympic,Passeriformes,Emberizidae,Zonotrichia atricapilla,Golden-Crowned Sparrow,N/A,Approved,Present,Native,Common,Resident,Least Concern,False,,False
OLYM-1260,OLYM,Olympic,Passeriformes,Emberizidae,Zonotrichia leucophrys,White-Crowned Sparrow,N/A,Approved,Present,Native,Common,Breeder,Least Concern,False,,False
