park_code,species_code,record_status,occurrence,nativeness,abundance,seasonality,conservation_status,is_protected,raptor_sci_fam,is_raptor
GRTE,0105,Approved,Present,Native,Rare,Breeder,Least Concern,False,Strigidae,True
GRTE,0143,Approved,Present,Native,Common,Breeder,Least Concern,False,Strigidae,True
GRTE,0496,Approved,Present,Native,Uncommon,Breeder,Least Concern,False,Strigidae,True
GRTE,0142,Approved,Not Confirmed,Native,Unknown,Unknown,Least Concern,False,Strigidae,True
GRTE,0619,Approved,Not Confirmed,Native,Unknown,Unknown,Least Concern,False,Strigidae,True
GRTE,1027,Approved,Present,Native,Uncommon,Breeder,Least Concern,False,Strigidae,True
GRTE,1034,Approved,Not Confirmed,Native,Unknown,Unknown,Least Concern,False,Strigidae,True
GRTE,1108,Approved,Present,Native,Rare,Resident,Least Concern,False,Tytonidae,True
GRTE,0775,Approved,Present,Native,Common,Resident,Species of Concern,True,,False
GUMO,0001,Approved,Present,Native,Unknown,Breeder,Species of Concern,True,Accipitridae,True
GUMO,0002,Approved,Present,Native,Unknown,Unknown,Least Concern,False,Accipitridae,True
GUMO,0005,Approved,Present,Native,Unknown,Unknown,Species of Concern,True,Accipitridae,True
GUMO,0089,Approved,Present,Native,Unknown,Unknown,Species of Concern,True,Accipitridae,True
GUMO,0154,Approved,Present,Native,Unknown,Unknown,Least Concern,False,Accipitridae,True
GUMO,0156,Approved,Present,Native,Unknown,Breeder,Least Concern,False,Accipitridae,True
GUMO,0161,Approved,Present,Native,Unknown,Unknown,Species of Concern,True,Accipitridae,True
GUMO,0165,Approved,Not Confirmed,Native,Unknown,Unknown,Least Concern,False,Accipitridae,True
GUMO,0166,Approved,Not Confirmed,Native,Unknown,Unknown,Least Concern,False,Accipitridae,True
GUMO,0167,Approved,Present,Native,Unknown,Unknown,Least Concern,False,Accipitridae,True
GUMO,0169,Approved,Present,Native,Unknown,Unknown,Least Concern,False,Accipitridae,True
GUMO,0170,Approved,Present,Native,Unknown,Unknown,Least Concern,False,Accipitridae,True
GUMO,0294,Approved,Present,Native,Unknown,Unknown,Species of Concern,True,Accipitridae,True
GUMO,0508,Approved,Present,Native,Unknown,Unknown,In Recovery,True,Accipitridae,True
GUMO,0726,Approved,Present,Native,Unknown,Unknown,Species of Concern,True,Accipitridae,True
GUMO,0234,Approved,Present,Native,Unknown,Unknown,Species of Concern,True,Cathartidae,True
GUMO,0724,Approved,Present,Native,Unknown,Unknown,Species of Concern,True,Pandionidae,True
GUMO,0030,Approved,Present,Native,Unknown,Unknown,Least Concern,False,,False
GUMO,0053,Approved,Present,Native,Unknown,Unknown,Least Concern,False,,False
GUMO,0055,Approved,Not Confirmed,Native,Unknown,Unknown,Least Concern,False,,False
GUMO,0056,Approved,Present,Native,Unknown,Unknown,Least Concern,False,,False
GUMO,0058,Approved,Not Confirmed,Native,Unknown,Unknown,Least Concern,False,,False
GUMO,0059,Approved,Not Confirmed,Native,Unknown,Unknown,Least Concern,False,,False
GUMO,0062,Approved,Present,Native,Unknown,Unknown,Least Concern,False,,False
GUMO,0067,Approved,Not Confirmed,Native,Unknown,Unknown,Least Concern,False,,False
GUMO,0110,Approved,Present,Native,Unknown,Unknown,Least Concern,False,,False
GUMO,0134,Approved,Not Confirmed,Native,Unknown,Unknown,Least Concern,False,,False
GUMO,0276,Approved,Not Confirmed,Native,Unknown,Unknown,Least Concern,False,,False
GUMO,0648,Approved,Not Confirmed,Native,Unknown,Unknown,Least Concern,False,,False
GUMO,0014,Approved,Present,Native,Unknown,Unknown,Least Concern,False,,False
GUMO,0355,Approved,Not Confirmed,Native,Unknown,Unknown,Species of Concern,True,,False
GUMO,0092,Approved,Present,Native,Unknown,Breeder,Least Concern,False,,False
GUMO,0093,Approved,Present,Native,Unknown,Unknown,Least Concern,False,,False
GUMO,0354,Approved,Present,Native,Unknown,Vagrant,Least Concern,False,,False
GUMO,0438,Approved,Present,Native,Unknown,Breeder,Least Concern,False,,False
GUMO,0525,Approved,Present,Native,Unknown,Unknown,Least Concern,False,,False
GUMO,0561,Approved,Present,Native,Unknown,Breeder,Least Concern,False,,False
GUMO,0947,Approved,Present,Native,Unknown,Breeder,Least Concern,False,,False
GUMO,0949,Approved,Present,Native,Unknown,Unknown,Species of Concern,True,,False
GUMO,1001,Approved,Present,Native,Unknown,Unknown,Species of Concern,True,,False
GUMO,0207,Approved,Present,Native,Unknown,Breeder,Least Concern,False,,False
GUMO,0286,Approved,Present,Native,Unknown,Unknown,Species of Concern,True,,False
GUMO,0288,Approved,Present,Native,Unknown,Unknown,Least Concern,False,,False
GUMO,0784,Approved,Present,Native,Unknown,Unknown,Least Concern,False,,False
GUMO,0272,Approved,Present,Native,Unknown,Unknown,Least Concern,False,,False
GUMO,0566,Approved,Present,Native,Unknown,Unknown,Least Concern,False,,False
GUMO,0571,Approved,Present,Native,Unknown,Unknown,Least Concern,False,,False
GUMO,0009,Approved,Present,Native,Unknown,Unknown,Least Concern,False,,False
GUMO,0473,Approved,Present,Native,Unknown,Unknown,Least Concern,False,,False
GUMO,0684,Approved,Not Confirmed,Native,Unknown,Unknown,Least Concern,False,,False
GUMO,0315,Approved,Present,Native,Unknown,Unknown,Least Concern,False,,False
GUMO,0316,Approved,Not Confirmed,Native,Unknown,Unknown,Least Concern,False,,False
GUMO,0756,Approved,Present,Native,Unknown,Unknown,Species of Concern,True,,False
GUMO,1164,Approved,Present,Native,Unknown,Unknown,Least Concern,False,,False
GUMO,1166,Approved,Present,Native,Unknown,Unknown,Least Concern,False,,False
GUMO,0258,Approved,Present,Native,Unknown,Unknown,Least Concern,False,,False
GUMO,0303,Approved,Not Confirmed,Native,Unknown,Unknown,Threatened,True,,False
GUMO,0487,Approved,Present,Native,Unknown,Unknown,Least Concern,False,,False
GUMO,0444,Approved,Present,Native,Unknown,Unknown,Species of Concern,True,Falconidae,True
GUMO,0451,Approved,Present,Native,Unknown,Unknown,Species of Concern,True,Falconidae,True
GUMO,0453,Approved,Present,Native,Unknown,Unknown,Species of Concern,True,Falconidae,True
GUMO,0458,Approved,Present,Native,Unknown,Unknown,Least Concern,False,Falconidae,True
GUMO,0195,Approved,Present,Native,Unknown,Unknown,Least Concern,False,,False
GUMO,0196,Approved,Present,Native,Unknown,Unknown,Least Concern,False,,False
GUMO,0313,Approved,Present,Native,Unknown,Unknown,Least Concern,False,,False
GUMO,0356,Approved,Present,Native,Unknown,Unknown,Least Concern,False,,False
GUMO,0632,Approved,Present,Native,Unknown,Unknown,Least Concern,False,,False
GUMO,0790,Approved,Present,Native,Unknown,Unknown,Least Concern,False,,False
GUMO,0500,Approved,Present,Native,Unknown,Unknown,Least Concern,False,,False
GUMO,0469,Approved,Present,Native,Unknown,Unknown,Least Concern,False,,False
GUMO,0883,Approved,Present,Native,Unknown,Breeder,Least Concern,False,,False
GUMO,0427,Approved,Present,Native,Unknown,Resident,Least Concern,False,,False
GUMO,0122,Approved,Present,Native,Unknown,Unknown,Least Concern,False,,False
GUMO,0176,Approved,Not Confirmed,Native,Unknown,Unknown,Species of Concern,True,,False
GUMO,0177,Approved,Present,Native,Unknown,Unknown,Least Concern,False,,False
GUMO,0214,Approved,Present,Native,Uncommon,Unknown,Least Concern,False,,False
GUMO,0215,Approved,Present,Native,Unknown,Unknown,Least Concern,False,,False
GUMO,0749,Approved,Present,Native,Unknown,Unknown,Least Concern,False,,False
GUMO,0751,Approved,Present,Native,Unknown,Unknown,Least Concern,False,,False
GUMO,0754,Approved,Present,Native,Unknown,Unknown,Least Concern,False,,False
GUMO,0755,Approved,Not Confirmed,Native,Unknown,Unknown,Least Concern,False,,False
GUMO,0792,Approved,Present,Native,Unknown,Unknown,Least Concern,False,,False
GUMO,0793,Approved,Present,Native,Unknown,Breeder,Least Concern,False,,False
GUMO,0834,Approved,Present,Native,Unknown,Breeder,Least Concern,False,,False
GUMO,0835,Approved,Present,Native,Unknown,Breeder,Least Concern,False,,False
GUMO,0836,Approved,Present,Native,Unknown,Unknown,Least Concern,False,,False
GUMO,0837,Approved,Present,Native,Unknown,Unknown,Species of Concern,True,,False
GUMO,0255,Approved,Present,Native,Unknown,Unknown,Species of Concern,True,,False
GUMO,0292,Approved,Present,Native,Unknown,Unknown,Least Concern,False,,False
GUMO,0081,Approved,Present,Native,Unknown,Unknown,Least Concern,False,,False
GUMO,0331,Approved,Present,Native,Unknown,Unknown,Least Concern,False,,False
GUMO,0333,Approved,Present,Native,Unknown,Unknown,Least Concern,False,,False
GUMO,0342,Approved,Present,Native,Unknown,Unknown,Least Concern,False,,False
GUMO,0345,Approved,Present,Native,Unknown,Breeder,Least Concern,False,,False
GUMO,0503,Approved,Present,Native,Unknown,Unknown,Species of Concern,True,,False
GUMO,0683,Approved,Present,Native,Unknown,Unknown,Least Concern,False,,False
GUMO,0800,Approved,Not Present (Historical Report),Native,Unknown,Unknown,Least Concern,False,,False
GUMO,0027,Approved,Present,Native,Unknown,Unknown,Species of Concern,True,,False
GUMO,0028,Approved,Present,Native,Unknown,Unknown,Least Concern,False,,False
GUMO,0046,Approved,Present,Native,Unknown,Unknown,Species of Concern,True,,False
GUMO,0048,Approved,Present,Native,Unknown,Unknown,Species of Concern,True,,False
GUMO,0050,Approved,Present,Native,Unknown,Unknown,Least Concern,False,,False
GUMO,0174,Approved,Present,Native,Unknown,Unknown,Least Concern,False,,False
GUMO,0283,Approved,Present,Native,Unknown,Unknown,Least Concern,False,,False
GUMO,0544,Approved,Present,Native,Unknown,Unknown,Least Concern,False,,False
GUMO,0556,Approved,Present,Native,Unknown,Unknown,Least Concern,False,,False
GUMO,0637,Approved,Present,Native,Unknown,Unknown,Least Concern,False,,False
GUMO,0638,Approved,Present,Native,Unknown,Unknown,Species of Concern,True,,False
GUMO,0641,Approved,Present,Native,Unknown,Unknown,Least Concern,False,,False
GUMO,0740,Approved,Present,Native,Unknown,Unknown,Least Concern,False,,False
GUMO,0743,Approved,Not Confirmed,Native,Unknown,Unknown,Least Concern,False,,False
GUMO,0822,Approved,Present,Native,Unknown,Unknown,Species of Concern,True,,False
GUMO,0824,Approved,Present,Native,Unknown,Breeder,Least Concern,False,,False
GUMO,0826,Approved,Present,Native,Unknown,Breeder,Least Concern,False,,False
GUMO,0829,Approved,Present,Native,Unknown,Unknown,Least Concern,False,,False
GUMO,0874,Approved,Present,Native,Unknown,Unknown,Least Concern,False,,False
GUMO,0987,Approved,Present,Native,Unknown,Unknown,Least Concern,False,,False
GUMO,0989,Approved,Present,Native,Unknown,Breeder,Least Concern,False,,False
GUMO,0990,Approved,Present,Native,Unknown,Unknown,Species of Concern,True,,False
GUMO,0992,Approved,Present,Native,Unknown,Resident,Least Concern,False,,False
GUMO,0993,Approved,Present,Native,Unknown,Breeder,Least Concern,False,,False
GUMO,0996,Approved,Present,Native,Unknown,Unknown,Least Concern,False,,False
GUMO,1169,Approved,Present,Native,Unknown,Unknown,Least Concern,False,,False
GUMO,1170,Approved,Present,Native,Unknown,Unknown,Least Concern,False,,False
GUMO,1171,Approved,Present,Native,Unknown,Unknown,Least Concern,False,,False
GUMO,0218,Approved,Present,Native,Unknown,Unknown,Species of Concern,True,,False
GUMO,0219,Approved,Present,Native,Unknown,Unknown,Least Concern,False,,False
GUMO,0222,Approved,Present,Native,Unknown,Unknown,Least Concern,False,,False
GUMO,0223,Approved,Present,Native,Unknown,Unknown,Least Concern,False,,False
GUMO,0224,Approved,Present,Native,Unknown,Unknown,Least Concern,False,,False
GUMO,0226,Approved,Present,Native,Unknown,Breeder,Least Concern,False,,False
GUMO,0229,Approved,Present,Native,Unknown,Unknown,Least Concern,False,,False
GUMO,0301,Approved,Present,Native,Unknown,Unknown,Least Concern,False,,False
GUMO,0608,Approved,Present,Native,Unknown,Breeder,Species of Concern,True,,False
GUMO,0820,Approved,Present,Native,Unknown,Unknown,Least Concern,False,,False
GUMO,0521,Approved,Present,Native,Unknown,Unknown,Least Concern,False,,False
GUMO,0768,Approved,Present,Native,Unknown,Unknown,Least Concern,False,,False
GUMO,0879,Approved,Not Present (Historical Report),Native,Unknown,Unknown,Species of Concern,True,,False
GUMO,1000,Approved,Present,Native,Unknown,Unknown,Least Concern,False,,False
GUMO,1050,Approved,Not Confirmed,Native,Unknown,Unknown,Species of Concern,True,,False
GUMO,1052,Approved,Present,Native,Unknown,Breeder,Least Concern,False,,False
GUMO,0019,Approved,Present,Native,Unknown,Unknown,Least Concern,False,,False
GUMO,0441,Approved,Present,Native,Unknown,Unknown,Least Concern,False,,False
GUMO,0531,Approved,Present,Native,Unknown,Unknown,Least Concern,False,,False
GUMO,0532,Approved,Present,Native,Unknown,Unknown,Least Concern,False,,False
GUMO,0534,Approved,Present,Native,Unknown,Breeder,Least Concern,False,,False
GUMO,0537,Approved,Not Confirmed,Native,Unknown,Unknown,Least Concern,False,,False
GUMO,0658,Approved,Present,Native,Unknown,Unknown,Least Concern,False,,False
GUMO,0659,Approved,Present,Native,Unknown,Unknown,Least Concern,False,,False
GUMO,0909,Approved,Present,Native,Unknown,Unknown,Least Concern,False,,False
GUMO,0910,Approved,Present,Native,Unknown,Unknown,Least Concern,False,,False
GUMO,1036,Approved,Present,Native,Unknown,Unknown,Least Concern,False,,False
GUMO,1038,Approved,Present,Native,Unknown,Unknown,Least Concern,False,,False
GUMO,1162,Approved,Present,Native,Unknown,Unknown,Least Concern,False,,False
GUMO,0562,Approved,Present,Native,Unknown,Unknown,Least Concern,False,,False
GUMO,0563,Approved,Present,Native,Unknown,Unknown,Species of Concern,True,,False
GUMO,0402,Approved,Present,Native,Unknown,Unknown,Least Concern,False,,False
GUMO,0653,Approved,Present,Native,Unknown,Unknown,Least Concern,False,,False
GUMO,0715,Approved,Present,Native,Unknown,Unknown,Species of Concern,True,,False
GUMO,1065,Approved,Present,Native,Unknown,Unknown,Species of Concern,True,,False
GUMO,1066,Approved,Present,Native,Unknown,Unknown,Least Concern,False,,False
GUMO,1070,Approved,Present,Native,Unknown,Unknown,Least Concern,False,,False
GUMO,0076,Approved,Present,Native,Unknown,Unknown,Least Concern,False,,False
GUMO,0114,Approved,Not Confirmed,Native,Unknown,Unknown,Least Concern,False,,False
GUMO,0117,Approved,Present,Native,Unknown,Unknown,Least Concern,False,,False
GUMO,0859,Approved,Present,Native,Unknown,Unknown,Least Concern,False,,False
GUMO,0213,Approved,Present,Native,Unknown,Unknown,Least Concern,False,,False
GUMO,0366,Approved,Present,Native,Unknown,Unknown,Least Concern,False,,False
GUMO,0370,Approved,Present,Native,Unknown,Breeder,Least Concern,False,,False
GUMO,0379,Approved,Present,Native,Unknown,Breeder,Least Concern,False,,False
GUMO,0382,Approved,Present,Native,Unknown,Unknown,Least Concern,False,,False
GUMO,0383,Approved,Present,Native,Unknown,Unknown,Least Concern,False,,False
GUMO,0385,Approved,Present,Native,Unknown,Unknown,Least Concern,False,,False
GUMO,0386,Approved,Present,Native,Unknown,Unknown,Least Concern,False,,False
GUMO,0388,Approved,Not Confirmed,Native,Unknown,Unknown,Least Concern,False,,False
GUMO,0392,Approved,Present,Native,Unknown,Unknown,Least Concern,False,,False
GUMO,0393,Approved,Not Confirmed,Native,Unknown,Unknown,Least Concern,False,,False
GUMO,0489,Approved,Present,Native,Unknown,Unknown,Least Concern,False,,False
GUMO,0511,Approved,Present,Native,Unknown,Unknown,Least Concern,False,,False
GUMO,0528,Approved,Present,Native,Unknown,Unknown,Species of Concern,True,,False
GUMO,0656,Approved,Present,Native,Unknown,Unknown,Least Concern,False,,False
GUMO,0679,Approved,Present,Native,Unknown,Unknown,Least Concern,False,,False
GUMO,0708,Approved,Present,Native,Unknown,Unknown,Least Concern,False,,False
GUMO,0710,Approved,Present,Native,Unknown,Unknown,Species of Concern,True,,False
GUMO,0729,Approved,Present,Native,Unknown,Unknown,Least Concern,False,,False
GUMO,0943,Approved,Not Confirmed,Native,Unknown,Unknown,Least Concern,False,,False
GUMO,0945,Approved,Present,Native,Unknown,Unknown,Least Concern,False,,False
GUMO,0957,Approved,Present,Native,Unknown,Unknown,Least Concern,False,,False
GUMO,1114,Approved,Present,Native,Unknown,Breeder,Least Concern,False,,False
GUMO,1120,Approved,Present,Native,Unknown,Unknown,Least Concern,False,,False
GUMO,1127,Approved,Present,Native,Unknown,Unknown,Species of Concern,True,,False
GUMO,1130,Approved,Present,Native,Unknown,Breeder,Least Concern,False,,False
GUMO,1157,Approved,Present,Native,Unknown,Unknown,Least Concern,False,,False
GUMO,1158,Approved,Present,Native,Unknown,Unknown,Species of Concern,True,,False
GUMO,0738,Approved,Present,Not Native,Unknown,Unknown,Least Concern,False,,False
GUMO,0866,Approved,Present,Native,Unknown,Breeder,Least Concern,False,,False
GUMO,0871,Approved,Present,Native,Unknown,Unknown,Least Concern,False,,False
GUMO,0774,Approved,Present,Native,Unknown,Unknown,Species of Concern,True,,False
GUMO,0918,Approved,Present,Native,Unknown,Unknown,Least Concern,False,,False
GUMO,0922,Approved,Present,Native,Unknown,Unknown,Least Concern,False,,False
GUMO,0107,Approved,Present,Native,Unknown,Unknown,Least Concern,False,,False
GUMO,0965,Approved,Present,Native,Unknown,Unknown,Least Concern,False,,False
GUMO,0966,Approved,Present,Native,Unknown,Breeder,Least Concern,False,,False
GUMO,0971,Approved,Present,Native,Unknown,Breeder,Least Concern,False,,False
GUMO,1039,Approved,Present,Native,Unknown,Unknown,Least Concern,False,,False
GUMO,0205,Approved,Present,Native,Unknown,Unknown,Species of Concern,True,,False
GUMO,0247,Approved,Present,Native,Unknown,Breeder,Least Concern,False,,False
GUMO,0298,Approved,Present,Native,Unknown,Unknown,Least Concern,False,,False
